PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID
1729,2025-10-12,13:18:55,5,6,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,2,Top,2,2,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,74.44,1.01,-1.54,1438.54,129.8,10:19,5.64,-1.45,5.8,-39.52,10.08,-9.04,2.65,0.54,66.09,-4.87,-0.29,0.5,81.39,-9.81,13.31,,,,,50.15,50.15,5.69,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,bb054d25-bfe0-4e64-9f58-81248b19a8d1,73.33,,,8.35,,,,0.46,2.57,2.69,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:18:55,2025-10-12T13:18:55,2025-10-12T20:18:55Z,GroundBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,8ad2314e-c728-41f3-b7d3-43d7503f469b
1730,2025-10-12,13:19:28,6,1,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,2,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,66.9,-1.09,-2.08,2256.44,320.0,4:40,5.72,-1.5,5.71,-66.04,-9.74,6.94,2.74,-0.45,58.55,-3.41,-3.32,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,384d54a0-db26-4dde-8d67-f713286b7334,64.56,,,8.35,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:19:28,2025-10-12T13:19:28,2025-10-12T20:19:28Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,e8e65bfb-0684-4535-9c1f-465dd075f992
1731,2025-10-12,13:20:00,6,2,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,2,Top,2,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,74.63,0.94,-2.01,1446.54,123.6,10:07,5.75,-1.46,5.68,-34.07,8.26,-6.2,2.84,0.36,67.09,-5.61,-0.81,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,5749eea0-d6d8-4eb9-9d37-d223e20fbfe2,72.08,,,7.54,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:20:00,2025-10-12T13:20:00,2025-10-12T20:20:00Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,388eca17-adb4-47c2-bb53-9d36d121d58a
1732,2025-10-12,13:20:32,6,3,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,2,Top,2,2,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,66.99,-1.69,-5.5,2293.49,312.12,4:24,5.45,-1.35,5.8,-72.55,-7.18,6.65,3.4,0.16,59.16,-4.14,2.75,0.39,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,18d347a5-e55b-470f-8e6f-d08df1b9a69a,65.42,,,7.83,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:20:32,2025-10-12T13:20:32,2025-10-12T20:20:32Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,4efb61bc-c570-4f4c-b581-6e0721f3cfc7
1733,2025-10-12,13:20:56,6,4,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,2,Top,2,2,1,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,0,0,,82.96,-2.01,-1.59,1979.45,133.64,10:27,5.62,-1.49,5.75,-25.57,13.93,-10.22,2.23,0.16,74.6,-6.19,-0.95,0.41,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,3f4536d7-56b1-4283-859b-90de9a3cabdc,81.28,,,8.36,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:20:56,2025-10-12T13:20:56,2025-10-12T20:20:56Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,c4fb73a7-0a26-4e3e-8a7e-107720e28818
1734,2025-10-12,13:21:21,1,1,"Rivera, Carlos",2000007,Left,MOC_SAN,"Cole, Brendan",4000008,Right,OPP_VAL,Undefined,3,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,68.08,-1.05,-1.54,2121.48,327.46,4:54,5.76,-1.5,5.92,-65.18,-6.43,0.58,3.08,-0.39,60.6,-4.33,-1.59,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,25962df3-1054-43fb-a548-eb21d23f0edf,67.07,,,7.48,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:21:21,2025-10-12T13:21:21,2025-10-12T20:21:21Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,f4ec9125-8f7e-43e1-ac36-eadb5c3fcd26
1735,2025-10-12,13:21:44,1,2,"Rivera, Carlos",2000007,Left,MOC_SAN,"Cole, Brendan",4000008,Right,OPP_VAL,Undefined,3,Top,0,1,0,ChangeUp,Changeup,HitByPitch,Undefined,Undefined,Undefined,0,0,,73.42,-1.47,-2.76,1407.09,142.56,10:45,5.55,-1.4,5.82,-41.51,10.28,-7.53,3.8,-0.28,65.22,-4.01,-0.61,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,4a0e806d-42de-40a8-8b68-d130eb180569,72.67,,,8.2,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:21:44,2025-10-12T13:21:44,2025-10-12T20:21:44Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,965f1f64-1e24-4f2e-a196-fa557a411529
1736,2025-10-12,13:22:07,2,1,"Rivera, Carlos",2000007,Left,MOC_SAN,"Webb, Isaiah",4000009,Right,OPP_VAL,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,81.58,-3.25,-3.26,1995.36,140.27,10:40,5.55,-1.43,5.77,-22.64,12.74,-10.84,2.7,-0.85,72.61,-5.62,-1.63,0.49,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,870ecc90-4526-4d4c-b60d-e5adf3028db4,79.54,,,8.97,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:22:07,2025-10-12T13:22:07,2025-10-12T20:22:07Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,4cddc399-4823-4722-a83b-25711799bd6f
1737,2025-10-12,13:22:31,2,2,"Rivera, Carlos",2000007,Left,MOC_SAN,"Webb, Isaiah",4000009,Right,OPP_VAL,Undefined,3,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.65,-1.53,-1.02,2066.1,150.91,11:01,5.68,-1.56,5.61,-29.52,15.16,-9.67,2.55,0.19,72.5,-4.66,-3.35,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,f597555e-7384-4a4b-9def-871665be4c36,79.95,,,9.15,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:22:31,2025-10-12T13:22:31,2025-10-12T20:22:31Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,35ab80f1-930d-479f-a272-94fd8e6df5fd
1738,2025-10-12,13:23:03,2,3,"Rivera, Carlos",2000007,Left,MOC_SAN,"Webb, Isaiah",4000009,Right,OPP_VAL,Undefined,3,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,74.55,2.3,-0.06,1386.15,125.99,10:11,5.59,-1.56,5.79,-40.17,8.52,-12.04,2.41,-0.69,66.54,-2.0,-3.61,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,a68cc41a-c3ae-49ba-aca7-aefde47b7424,72.96,,,8.01,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:23:03,2025-10-12T13:23:03,2025-10-12T20:23:03Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,3c36f493-b53d-478e-b202-536c3672c67d
1739,2025-10-12,13:23:26,2,4,"Rivera, Carlos",2000007,Left,MOC_SAN,"Webb, Isaiah",4000009,Right,OPP_VAL,Undefined,3,Top,0,2,1,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,Undefined,1,0,,82.05,-0.77,-3.1,2013.52,146.39,10:52,5.63,-1.76,5.74,-29.76,14.54,-5.99,2.16,-0.22,73.37,-4.35,-0.12,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,bf0dff48-9399-42e1-bdfc-17b92a0d1092,80.3,,,8.68,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:23:26,2025-10-12T13:23:26,2025-10-12T20:23:26Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,bf0085c6-fd31-44a3-b951-9ca43831ff8c
1740,2025-10-12,13:23:59,3,1,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,3,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,65.91,-1.01,-1.49,2193.86,339.08,5:18,5.77,-1.31,5.8,-64.97,-8.98,4.05,2.99,0.9,57.23,-6.51,-1.29,0.47,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,dddee89e-8616-467f-b0b0-0c40f7c4c96d,65.3,,,8.68,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:23:59,2025-10-12T13:23:59,2025-10-12T20:23:59Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,860d603d-6066-4709-9eb6-b90fa9553057
1741,2025-10-12,13:24:19,3,2,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,3,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.92,-1.45,-1.72,1966.42,155.68,11:11,5.54,-1.49,5.68,-26.53,14.32,-8.1,3.01,-0.01,72.7,-7.49,-1.9,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,58c056bc-1d89-49e2-b8bb-3dca84c7d188,80.08,,,9.22,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:24:19,2025-10-12T13:24:19,2025-10-12T20:24:19Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,6820b8d7-ab43-4486-9476-462a9c1d9b59
1742,2025-10-12,13:24:35,3,3,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,3,Top,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,74.5,-0.03,-2.51,1472.46,135.59,10:31,5.55,-1.57,5.72,-42.56,10.01,-7.58,1.26,-1.35,65.39,-3.74,-2.32,0.47,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,bac26065-c2c2-4c0e-8324-dcebedab2656,72.3,,,9.11,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:24:35,2025-10-12T13:24:35,2025-10-12T20:24:35Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,159eeead-ab87-49bf-ac2f-f0695ee3f9bb
1743,2025-10-12,13:24:50,3,4,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,3,Top,1,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.28,-1.43,-3.03,2245.11,329.44,4:58,5.65,-1.41,5.75,-64.1,-5.75,5.17,2.35,-0.83,60.94,-7.47,0.19,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,f1a7317d-eb32-483c-9f87-15576e3f3741,67.18,,,8.34,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:24:50,2025-10-12T13:24:50,2025-10-12T20:24:50Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,8074a1fb-d41d-4654-b4a9-650a6920f6dd
1744,2025-10-12,13:25:13,3,5,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,3,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,82.67,-2.58,1.5,1992.12,137.42,10:34,5.56,-1.47,5.54,-21.71,15.11,-11.05,1.5,-0.59,73.1,-2.9,-1.57,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,c0450c0d-0580-4916-bb70-9cfed7bc4b6d,81.87,,,9.57,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:25:13,2025-10-12T13:25:13,2025-10-12T20:25:13Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,45e9e38d-44ae-42a0-aab4-9b09116ba0cb
1745,2025-10-12,13:25:29,3,6,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,3,Top,1,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,80.57,-0.7,-1.51,2026.55,138.07,10:36,5.57,-1.48,5.72,-24.84,17.45,-12.73,2.86,-0.06,73.38,-8.36,0.31,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,8a3fc118-c5f8-47f8-9f5a-2c4cf5ccf0ab,79.83,,,7.19,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:25:29,2025-10-12T13:25:29,2025-10-12T20:25:29Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,d1c8b994-b8a4-4dbe-9b63-f8aa8365167c
1746,2025-10-12,13:26:01,4,1,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,3,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,66.54,1.04,-1.0,2269.34,321.45,4:42,5.65,-1.32,5.93,-61.39,-4.97,4.58,2.43,-0.19,56.82,-5.23,-1.31,0.4,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,c024f822-aa77-42fc-9fdf-292365e3f74b,65.36,,,9.72,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:26:01,2025-10-12T13:26:01,2025-10-12T20:26:01Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,b34d092d-0883-4c72-955f-76801256a379
1747,2025-10-12,13:26:29,4,2,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,3,Top,2,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.28,-4.04,-3.19,1948.31,136.88,10:33,5.67,-1.56,5.49,-24.27,16.13,-11.54,1.8,0.07,71.22,-4.34,1.84,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,c5e8b39a-baee-4a30-8e00-7bc6a6b76d94,79.44,,,9.06,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:26:29,2025-10-12T13:26:29,2025-10-12T20:26:29Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,4658ef5e-fc17-4a90-93d5-144d49532180
1748,2025-10-12,13:26:59,4,3,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,3,Top,2,0,2,ChangeUp,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,74.2,0.26,-1.96,1387.75,133.72,10:27,5.71,-1.51,5.56,-40.16,9.75,-6.16,1.57,-0.99,67.69,-6.05,-0.68,0.47,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,a1dcd87c-aded-4835-8a69-5fc5eb4b1fc9,73.01,,,6.51,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:26:59,2025-10-12T13:26:59,2025-10-12T20:26:59Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,b1b2eded-96dc-4e8c-a011-7537a8af9175
1749,2025-10-12,13:27:23,1,1,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,4,Top,0,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,73.54,-3.96,-1.33,1297.72,116.88,9:53,5.62,-1.53,5.87,-39.06,8.83,-12.0,1.86,0.32,65.8,-6.33,-1.36,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,647e9d8a-0010-4528-97b8-ff879ace017c,73.04,,,7.74,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:27:23,2025-10-12T13:27:23,2025-10-12T20:27:23Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,359ad75c-2aef-4c99-bb05-c2138dac7b2c
1750,2025-10-12,13:27:43,1,2,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,4,Top,0,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.49,-3.29,-3.29,1956.5,145.06,10:50,5.6,-1.43,5.79,-28.46,17.12,-10.72,1.78,0.08,74.29,-5.4,-0.92,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,b8b90fb0-6841-48ae-b4ac-4d69c19d51be,79.2,,,7.2,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:27:43,2025-10-12T13:27:43,2025-10-12T20:27:43Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,a7cfeb12-1d98-420b-8fd1-d682ecb360f2
1751,2025-10-12,13:28:12,1,3,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,4,Top,0,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.9,-3.29,-0.67,1401.52,128.18,10:16,5.61,-1.55,5.81,-43.54,7.82,-6.36,2.8,0.16,68.82,-4.17,0.25,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,c5558bed-765d-47a1-9e6f-5d7d3deb6401,74.63,,,7.08,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:28:12,2025-10-12T13:28:12,2025-10-12T20:28:12Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,938241d3-1667-42c3-8494-918819c2f56c
1752,2025-10-12,13:28:43,1,4,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,4,Top,0,1,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,69.76,-0.04,-2.67,2201.93,316.16,4:32,5.7,-1.51,5.77,-65.55,-8.33,4.04,2.85,0.31,60.69,-4.34,-1.99,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,24f9f3a3-e851-48b1-ac5a-107fec818386,68.11,,,9.07,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:28:43,2025-10-12T13:28:43,2025-10-12T20:28:43Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,3fedf69f-4d61-47fc-8ef8-5269229b1509
1753,2025-10-12,13:29:11,1,5,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,4,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,80.49,-2.48,-2.33,1883.31,134.7,10:29,5.7,-1.53,5.58,-20.5,13.48,-11.49,2.71,-0.78,71.36,-5.11,-1.63,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,9b62677a-7851-47a4-a117-e44ec41b47a7,79.02,,,9.13,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:29:11,2025-10-12T13:29:11,2025-10-12T20:29:11Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,d86a1fd9-b882-45e4-ba7c-46120843dce8
1754,2025-10-12,13:29:38,1,6,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,4,Top,0,2,2,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,68.72,-2.35,-2.3,2123.22,322.99,4:45,5.72,-1.6,5.66,-60.57,-6.49,6.67,1.55,0.3,60.02,-4.97,-0.66,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,771f02ac-3a28-409b-94eb-a428282f5934,66.4,,,8.7,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:29:38,2025-10-12T13:29:38,2025-10-12T20:29:38Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,49dd1c41-a2f1-4b7f-b3f2-e933fd9629a3
1755,2025-10-12,13:29:54,1,7,"Rivera, Carlos",2000007,Left,MOC_SAN,"Vasquez, Ricky",4000001,Right,OPP_VAL,Undefined,4,Top,0,3,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,69.32,-1.22,-1.17,2188.2,333.99,5:07,5.8,-1.64,5.7,-67.63,-2.92,4.72,2.88,0.8,60.73,-6.37,1.18,0.49,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,c6430b0a-3e1e-4503-a094-3ed6e7e82184,68.02,,,8.59,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:29:54,2025-10-12T13:29:54,2025-10-12T20:29:54Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,9e1beef8-2333-467e-9829-5a39d86314fe
1756,2025-10-12,13:30:23,2,1,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,4,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,74.46,-1.31,-1.83,1284.6,131.48,10:22,5.72,-1.57,5.78,-37.43,7.09,-9.72,2.3,0.64,64.93,-3.9,0.89,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,204214f2-fd58-48df-9a98-0c13c8a4196c,72.52,,,9.53,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:30:23,2025-10-12T13:30:23,2025-10-12T20:30:23Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,3e291353-21ba-41a8-8c8c-be912286e896
1757,2025-10-12,13:30:48,2,2,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,4,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,74.39,-1.12,-1.75,1378.11,122.54,10:05,5.59,-1.46,5.68,-38.2,5.27,-6.03,1.84,1.8,65.35,-4.5,-2.79,0.39,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,787214d9-6ea4-4e38-83b2-ec153c7a1840,73.53,,,9.04,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:30:48,2025-10-12T13:30:48,2025-10-12T20:30:48Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,3345ae58-f179-4b56-a33a-537608b48ebe
1758,2025-10-12,13:31:18,2,3,"Rivera, Carlos",2000007,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,4,Top,1,2,0,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,Undefined,1,0,,81.96,-1.67,-2.56,1815.72,152.84,11:05,5.54,-1.64,5.94,-26.49,13.63,-9.99,1.93,0.26,74.12,-4.85,-0.78,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251012-MockField-1,39c26fa8-85a1-4275-9f9a-8672fc4e2b64,80.13,,,7.84,,,,,,,67918e07-bc3e-4180-a3a7-fcf5bef6a1f6,2025-10-12,20:31:18,2025-10-12T13:31:18,2025-10-12T20:31:18Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,6336467d-2504-46db-9760-55c883497fde
